n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
120,0.5095043344703344,0.3212512327959372,0.6549522358144216,0.9464449251026896,88.14615761988122,47.452152981180525,2.088016475894643,0.6910060340349738,120,-4.01772600093225,,,,,,,27,2027,5.489988565444946
130,0.4791551204339674,0.3411285183842662,0.6549522358144216,0.8900688402251481,97.3287264465204,52.39545025570203,2.059428382928572,0.8169621102918636,130,-6.919064166859236,,,,,,,27,2027,5.489988565444946
140,0.4004032465385257,0.3927072342666611,0.6549522358144216,0.7437809554161771,105.49797542472704,56.7932420905645,1.8807925288329523,0.7201936672144884,140,-6.919064166859236,,,,,,,27,2027,5.489988565444946
150,0.3968941100350457,0.3950055510653933,0.6549522358144216,0.7372624545703228,112.90319247465952,60.779728873432354,1.952413656739624,0.6792392906540106,150,-6.919064166859236,,,,,,,27,2027,5.489988565444946
160,0.3905582171535788,0.3991552582739908,0.6549522358144216,0.7254930283692829,120.21696988935756,64.71699050937548,1.9612642922773276,0.8239620740752942,160,-6.919064166859236,,,,,,,27,2027,5.489988565444946
170,0.3802498206716722,0.405906765597477,0.6549522358144216,0.7063443599945783,127.37615683117689,68.57103069850173,1.988072752391529,0.8438722523839215,170,-6.919064166859236,,,,,,,27,2027,5.489988565444946
180,0.3755498395259644,0.408985028757144,0.6549522358144216,0.697613770277304,134.3959474825363,72.35002899948991,1.96044692323019,0.9301897283661602,180,-3.722332063122232,,,,,,,27,2027,5.489988565444946
190,0.3743561585254311,0.4097668327972925,0.6549522358144216,0.6953964126441825,141.36099839714373,76.09955898974688,1.9473069240706933,0.9604332777670792,190,-3.722332063122232,,,,,,,27,2027,5.489988565444946
200,0.3709077152836004,0.4120253984086086,0.6549522358144216,0.68899065437104,148.28293373221985,79.82587835879204,1.9384420426088655,0.9890073875912868,200,-3.722332063122232,,,,,,,27,2027,5.489988565444946
30,0.509887185873995,0.321000483413125,0.6549522358144216,1.0,0.0,0.0,5.555533088292576,0.8520486621472859,30,-3.4864813197793985,,,,,,,28,2028,5.683736801147461
40,0.5061158390633891,0.323470535438763,0.6549522358144216,0.992603566210158,9.96301783105079,5.080015124686921,5.553594796361909,0.9387257612883656,40,-3.4864813197793985,,,,,,,28,2028,5.683736801147461
50,0.4991326664575162,0.3280441799500574,0.6549522358144216,0.9789080413973446,19.8205758690883,10.106257652291449,5.338251903693182,0.5823485844385078,50,-3.4864813197793985,,,,,,,28,2028,5.683736801147461
