problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,MG LdWLOA + EW,10,3,75,train,f1,4.516025002104376e-12,3.862059921202758e-13,3.342629876594098e-12,1.0,75
mdgnc_edge_failures,MG LdWLOA + EW,10,3,75,test,f0,0.2232286108123203,0.1188001455627146,0.1481133581389767,0.9858865254142778,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,75,test,f1,1.8319005251763405,0.1448604531513899,1.329568747448897,0.979015449112774,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,100,train,f0,9.055572586634599e-12,4.48153659915022e-12,6.128724194809365e-12,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,3,100,train,f1,3.0771834120817244e-11,2.6917780196122287e-12,2.364181739267224e-11,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,3,100,test,f0,0.2486378217329613,0.1323226861771154,0.1530057659020139,0.9824907067228726,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,100,test,f1,2.834548555432699,0.2241464438578466,1.985263062534334,0.9497583717058812,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,125,train,f0,5.945153289346716e-12,2.8457964490495277e-12,3.791509328721076e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,3,125,train,f1,7.655756500836067e-12,6.279414821648652e-13,5.7862905578076595e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,3,125,test,f0,0.2043582695661361,0.1087575292569151,0.1313870123220415,0.9881717998299312,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,125,test,f1,1.85722152881606,0.146862751863076,1.276097174582668,0.9784313321152044,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,150,train,f0,5.1331625166199166e-12,2.567902038654099e-12,3.723448216419456e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,3,150,train,f1,3.7394982688350594e-12,3.292371537733646e-13,2.7935935046722687e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,3,150,test,f0,0.1920221174573628,0.1021923463223754,0.1112791960796555,0.9895567243531276,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,150,test,f1,1.8268047218699996,0.1444574943848074,1.1874711119323724,0.9791320323160634,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,175,train,f0,3.1071250753369463e-12,1.5202621606779346e-12,2.097547532490093e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,3,175,train,f1,2.442386019440956e-12,1.9963650774906907e-13,1.9203534001072907e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,3,175,test,f0,0.2075737406719611,0.1104687724261246,0.1197901778018246,0.987796650318665,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,175,test,f1,1.2533538409445386,0.0991109521849084,0.7889550508534086,0.9901770191570008,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,200,train,f0,6.899666198760639e-12,3.547349647001294e-12,5.140581293971991e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,3,200,train,f1,2.714647794247246e-12,2.405060343083912e-13,2.035172030900867e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,3,200,test,f0,0.1944822322391048,0.1035015960332812,0.1137271297504723,0.9892874196185636,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,200,test,f1,1.0519484833191668,0.0831845025923899,0.6474455651204656,0.9930803385284568,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,225,train,f0,4.068996032371208e-12,2.13624564509968e-12,2.8548501834140757e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,3,225,train,f1,2.6845293806864698e-12,2.3129626828206346e-13,2.049584206057868e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,3,225,test,f0,0.1904262442000593,0.1013430377387785,0.107698212255017,0.9897295887018766,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,225,test,f1,1.050678456865812,0.083084073226811,0.6430212372110476,0.993097036776042,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,250,train,f0,5.1238853026192185e-12,2.682186096884964e-12,3.93597687775582e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,3,250,train,f1,5.655785926219477e-12,5.070049480355297e-13,4.206626158520521e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,3,250,test,f0,0.1899010635159908,0.1010635415689685,0.1068854883745561,0.9897861605655374,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,250,test,f1,1.200067733913761,0.0948972683603411,0.7218223351436809,0.9909945084577454,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,275,train,f0,4.347541387053848e-12,2.294676294901225e-12,3.36088167397396e-12,1.0,275
