n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.reference_mdgnc_edge_failures,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
130,0.5113468045588603,0.3276762610157365,0.6705701795726954,0.8133859304160697,85.90735719443896,54.00689998043407,3.2821800325798396,0.6927833164511279,130,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
140,0.5072156728729084,0.3304464747322237,0.6705701795726954,0.8068146477560594,94.0083600852996,59.099712367592915,3.277797296173322,0.7510371920760789,140,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
150,0.5052872220571741,0.3317396363420277,0.6705701795726954,0.8037471116982741,102.06116888257127,64.16222684224333,3.2854732263597626,0.7471582616117154,150,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
160,0.5048504659613722,0.3320325119556191,0.6705701795726954,0.8030523752489962,110.09516631730762,69.21291528233606,2.759187242228435,0.756461458742299,160,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
170,0.5040259141072978,0.3325854318404728,0.6705701795726954,0.801740782273303,118.11913210491912,74.25729718267941,2.761670114238466,0.7741296408593324,170,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
180,0.5018743836309723,0.3340281840183385,0.6705701795726954,0.79831839925907,126.11942801258098,79.28679867137076,2.739818127791009,0.7735291806954038,180,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
190,0.4936435347925662,0.3395475458019442,0.6705701795726954,0.7852258042123157,134.03714902993792,84.26438826348846,2.7080325705676582,0.6938208150896819,190,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
200,0.4926051447084206,0.3402438592271362,0.6705701795726954,0.7835740643809576,141.88114837290428,89.19563166099339,2.7049764460724126,0.7091194318184855,200,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
210,0.4922843532866003,0.3404589723884716,0.6705701795726954,0.7830637898925271,149.7143376442717,94.1200791509685,2.6740845206708186,0.6503510521618622,210,-7.2334466929622945,,,,,,,,,20,2020,7.376625299453735
220,0.48519752974652636,0.345211184922339,0.6705701795726954,0.7717909658376072,157.48861142292236,99.00748856613413,2.7241756030048316,0.7431499761355463,220,-11.134119855734165,,,,,,,,,20,2020,7.376625299453735
230,0.48504024235003684,0.3453166571600475,0.6705701795726954,0.7715407729074946,165.20527011664788,103.85867742661695,2.722793132164893,0.7787822865337051,230,-11.134119855734165,,,,,,,,,20,2020,7.376625299453735
240,0.48339409674665057,0.346420513312913,0.6705701795726954,0.7689222923356529,172.90758544286362,108.70084912210038,2.7063171930859133,0.7841010770331015,240,-11.134119855734165,,,,,,,,,20,2020,7.376625299453735
250,0.4705010982931404,0.3550661736011138,0.6705701795726954,0.7484137383572851,180.49426559632832,113.47032509729934,2.607535166020713,0.762449929070677,250,-11.134119855734165,,,,,,,,,20,2020,7.376625299453735
30,0.6781449636501429,0.2158263895215001,0.6705701795726954,1.0,0.0,0.0,6.097959476102887,0.5910322034050575,30,-7.3162937169382465,,,,,,,,,21,2021,7.188290119171143
40,0.6695348258492412,0.2216000911727964,0.6705701795726954,0.9873033963792088,9.936516981896045,6.73839894749692,6.102302482693529,0.8035559051842404,40,-7.3162937169382465,,,,,,,,,21,2021,7.188290119171143
50,0.664207857858388,0.2251721970550008,0.6705701795726954,0.9794481909638644,19.77027491861141,13.407112366035065,6.071935666928149,0.5318871253466081,50,-7.3162937169382465,,,,,,,,,21,2021,7.188290119171143
60,0.6327791276515068,0.2462473663135709,0.6705701795726954,0.9331030407503837,29.33303107718265,19.89204729358454,6.0446278842827255,0.5791937627428961,60,-7.3162937169382465,,,,,,,,,21,2021,7.188290119171143
70,0.5880328658952007,0.276252875094704,0.6705701795726954,0.8671197124728167,38.33414484329865,25.996107261318077,5.890540697835449,0.5704854676866723,70,-10.97368155342388,,,,,,,,,21,2021,7.188290119171143
80,0.5614549727221473,0.2940752176924223,0.6705701795726954,0.8279276597441542,46.809381704383505,31.743546454404814,5.838067121944684,0.3713159517655104,80,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
90,0.5548970055823311,0.2984727948950006,0.6705701795726954,0.8182572094844963,55.04030605052676,37.3253063459272,3.2460624148669313,0.4084311203591325,90,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
100,0.5423502193808223,0.3068862955712066,0.6705701795726954,0.799755580962513,63.13037000276181,42.81154247074297,3.1972577224232572,0.4974480329765489,100,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
110,0.5353418006663933,0.311585932167062,0.6705701795726954,0.7894208898712367,71.07625235693055,48.20000257097905,3.1338622162838563,0.4753445130091242,110,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
120,0.5323342272138732,0.3136027212371964,0.6705701795726954,0.7849858890768171,78.94828625167082,53.53838271038038,3.097331091848662,0.4773562928317387,120,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
130,0.5169178890308309,0.3239404579009525,0.6705701795726954,0.7622527877350874,86.68447963573034,58.7846432916039,3.151385916908706,0.4748034801765097,130,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
140,0.5131799004542117,0.3264470415720167,0.6705701795726954,0.7567407087888701,94.27944711835013,63.935132239029116,3.1384876633626884,0.4647341949446077,140,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
150,0.4750341333379241,0.3520264554771239,0.6705701795726954,0.7004905422891199,101.56560337374009,68.8762024079898,3.087613836287469,0.662661197866241,150,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
160,0.4750331626168813,0.3520271064137079,0.6705701795726954,0.7004891108532252,108.57050163945182,73.62653888776381,3.033354662886951,0.6289758933333175,160,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
170,0.47501361829979644,0.3520402122499251,0.6705701795726954,0.700460290588927,115.57524864666259,78.3767727923472,3.0306463670910917,0.7000132118986135,170,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
180,0.44970927607277233,0.3690085495610696,0.6705701795726954,0.6631462300511588,122.39328124986301,83.00038726421005,2.966783693113185,0.6252144304036846,180,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
190,0.4496289996248396,0.3690623805531753,0.6705701795726954,0.663027853520718,129.02415166772238,87.49707864269811,2.964600345106365,0.6969735539066677,190,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
200,0.44035755511762675,0.3752795347612753,0.6705701795726954,0.6493560797788489,135.5860713342202,91.94701141641045,2.9020761282812906,0.6417110155031923,200,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
210,0.4270969671389135,0.3841716896234006,0.6705701795726954,0.6298018713285825,141.98186108975736,96.28428402769315,2.8785999273485223,0.6391114688740996,210,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
220,0.42390647789445063,0.3863111365689848,0.6705701795726954,0.6250971409014922,148.25635615090772,100.53930125285997,2.4395174691570705,0.6581769086999415,220,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
230,0.4234301718970408,0.3866305331671995,0.6705701795726954,0.6243947748544952,154.50381572968766,104.77598450181743,2.4347948712383807,0.6730216462630508,230,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
240,0.41384256224888666,0.3930596982906351,0.6705701795726954,0.6102567805286974,160.67707350660362,108.96234817254707,2.1160595154932684,0.6689044262315088,240,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
250,0.41369433861743893,0.3931590926377919,0.6705701795726954,0.6100382083363302,166.77854845092875,113.1000326768787,2.114264895130305,0.6700087443011102,250,-3.658279836717396,,,,,,,,,21,2021,7.188290119171143
30,0.6141594847162938,0.2587331436202162,0.6705701795726954,1.0,0.0,0.0,5.583713237119363,0.5517215799531243,30,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
40,0.6102400096636171,0.2613614267101203,0.6705701795726954,0.9936181478097872,9.968090739048936,6.1219974718995545,5.5761604771126345,0.6124961809323054,40,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
50,0.6101291161369724,0.2614357886021959,0.6705701795726954,0.9934375863605148,19.903369409900446,12.223843100902503,5.533358391297933,0.5309398919659418,50,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
60,0.6071442362811311,0.2634373600231303,0.6705701795726954,0.9885774809153957,29.81344474628,18.31020986299302,5.015021469994954,0.6404426912463911,60,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
70,0.5904951719132903,0.2746017261059907,0.6705701795726954,0.9614687823083363,39.563676062398656,24.298406903965127,3.843454823483478,0.6347775515982843,70,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
80,0.5829615398497014,0.2796535551117061,0.6705701795726954,0.9492022094537806,49.11703102120924,30.165690462780084,3.808132115671812,0.6605884060745237,80,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
90,0.58229779980903,0.2800986393899687,0.6705701795726954,0.9481214803318032,58.603649470137164,35.99198716107374,3.748323413607708,0.5789015665714066,90,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
100,0.56794410571171,0.2897237986183402,0.6705701795726954,0.9247501990042005,67.96800786681719,41.743196688677436,3.723739801022832,0.6395098861339278,100,-4.354054500222722,,,,,,,,,22,2022,7.4084978103637695
110,0.5413435550068534,0.3075613346812284,0.6705701795726954,0.8814380767186603,76.99894924543149,47.28963499227025,3.614419571419096,0.6654807033170963,110,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
120,0.5388205217667431,0.309253205534117,0.6705701795726954,0.8773299691295121,85.79278947467235,52.69045537613823,3.57271822529626,0.7323332645130081,120,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
130,0.5155425925560975,0.3248626907049802,0.6705701795726954,0.839427877262611,94.37657870663296,57.96227094775244,3.5182959014623783,0.5024858337743312,130,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
140,0.4858815010446192,0.3447525341661543,0.6705701795726954,0.7911324552271115,102.52938036908157,62.96939141575602,3.4394156327928327,0.5291702049339017,140,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
150,0.48028408268435335,0.3485059960011413,0.6705701795726954,0.7820185060012822,110.39513517522353,67.80021933440088,3.424809950206092,0.5510087877418144,150,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
160,0.46840165646506543,0.3564739966847685,0.6705701795726954,0.7626710457487113,118.1185829339735,72.54364803014798,2.5392552717833725,0.6361458099628661,160,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
170,0.46477065233277215,0.3589088397777896,0.6705701795726954,0.7567588939011002,125.71573263222255,77.20950957413717,2.53540637643575,0.5994219322264065,170,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
180,0.4583044976620344,0.363244850276491,0.6705701795726954,0.7462304321063195,133.23067926225966,81.82488532411121,2.5562792988239154,0.7344697448723885,180,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
190,0.41264923256142017,0.3938599095934489,0.6705701795726954,0.6718926318495925,140.32129458203923,86.17965397522848,2.4106244249507944,0.7225292772130786,190,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
200,0.4126446787444721,0.3938629632472975,0.6705701795726954,0.6718852171355623,147.040183826965,90.30612353175793,2.4106207569503213,0.7947660093211166,200,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
210,0.4067135174482194,0.3978402231428003,0.6705701795726954,0.662227853789635,153.71074918159098,94.4029145127214,2.3481231395479063,0.8175856684583916,210,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
220,0.40399447662609317,0.399663530835159,0.6705701795726954,0.6578005985085703,160.310891443082,98.45645448309295,2.352595595017148,0.7663201801605819,220,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
230,0.39971244439121073,0.4025349339598402,0.6705701795726954,0.6508284156449278,166.85403651384948,102.47498908817947,2.3417299586386817,0.7600734163922036,230,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
240,0.39797734473457985,0.4036984400481637,0.6705701795726954,0.6480032542661495,173.34819486340487,106.46343803380842,2.325753591402557,0.7421086361201161,240,-10.912481677016578,,,,,,,,,22,2022,7.4084978103637695
250,0.3942840689214818,0.4061750406733643,0.6705701795726954,0.6419897090795859,179.79815968013355,110.42474510208872,2.352082989711464,0.7022490810260696,250,-8.105840724111973,,,,,,,,,22,2022,7.4084978103637695
30,0.6606866353539138,0.2275334238621415,0.6705701795726954,1.0,0.0,0.0,5.345937238650196,0.7932283465807853,30,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
40,0.6544143803474649,0.2317394110281417,0.6705701795726954,0.9905064599905384,9.952532299952692,6.575505078506893,5.313398940506933,0.7892707853028211,40,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
50,0.6525006849124835,0.2330226781196246,0.6705701795726954,0.9876099348717031,19.843114274263897,13.110080404806634,5.2731378385314756,0.6543486781343889,50,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
60,0.6476122366566309,0.2363007257443835,0.6705701795726954,0.9802108927324082,29.682218412284456,19.610645012652206,5.235777476007255,0.629357846058937,60,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
70,0.6388921265210692,0.2421481715638808,0.6705701795726954,0.9670123358539411,39.418334555216205,26.043166828540706,5.265033204933718,0.6420356264720198,70,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
80,0.6267373077981284,0.2502988305375968,0.6705701795726954,0.9486150835522811,48.996471652247315,32.37131400013669,5.215098735049158,0.6876908461775635,80,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
90,0.606723470196819,0.2637195132118455,0.6705701795726954,0.918322602169502,58.33116008085623,38.53861789011143,5.130603050758238,0.7611110165834261,90,-11.047815726942709,,,,,,,,,23,2023,7.2632386684417725
100,0.606086497448024,0.264146648142388,0.6705701795726954,0.9173584949593512,67.5095655665005,44.602667728335646,5.110713121709363,0.6690557200685782,100,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
110,0.5882369086740956,0.2761160500918199,0.6705701795726954,0.8903417705112067,76.54806689385329,50.57428475894625,5.107127104383262,0.6701276693970116,110,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
120,0.5881689830830327,0.2761615989676165,0.6705701795726954,0.8902389599086786,85.45097054595271,56.45631421773189,5.103623210238938,0.6934924549605075,120,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
130,0.5876184168865692,0.2765307922408457,0.6705701795726954,0.8894056356562992,94.3491935237776,62.335251217579895,5.061766880865884,0.623985364453312,130,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
140,0.5423581015774452,0.3068810100052018,0.6705701795726954,0.8209006699324517,102.90072505172135,67.98513380989996,3.706030114817674,0.6804925829257692,140,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
150,0.5420576350761774,0.3070824938809125,0.6705701795726954,0.8204458907902841,111.10745785533503,73.40721249316807,3.647998383351281,0.6285792529384623,150,-7.666088123503215,,,,,,,,,23,2023,7.2632386684417725
160,0.5128468328782266,0.3266703867562548,0.6705701795726954,0.7762330966533129,119.09085279255301,78.6817348329401,3.832605983312512,0.8342515050280002,160,-3.409206646761705,,,,,,,,,23,2023,7.2632386684417725
170,0.496158028089788,0.3378614015800918,0.6705701795726954,0.7509733079798234,126.72688481571869,83.72675913778016,3.616826279837962,0.772360929013845,170,-3.409206646761705,,,,,,,,,23,2023,7.2632386684417725
180,0.47670592678078816,0.3509054006479341,0.6705701795726954,0.7215310576479701,134.08940664385767,88.59107891213304,3.5454437864353667,0.6793370884893168,180,-3.660531898443195,,,,,,,,,23,2023,7.2632386684417725
190,0.4756879101708889,0.3515880522288422,0.6705701795726954,0.7199902112687272,141.29701298844117,93.35304809689143,3.527379890273322,0.7240305514368169,190,-3.660531898443195,,,,,,,,,23,2023,7.2632386684417725
200,0.4726810037667478,0.3536043939962254,0.6705701795726954,0.7154390273288094,148.47415918142886,98.09489266657961,3.5019744444647087,0.6867053496135098,200,-3.660531898443195,,,,,,,,,23,2023,7.2632386684417725
210,0.4681337130087714,0.3566536715763709,0.6705701795726954,0.708556353282375,155.59413608448477,102.79896625045721,2.9227492469459406,0.6381872304968713,210,-3.6250304989358497,,,,,,,,,23,2023,7.2632386684417725
220,0.46689396056721466,0.3574850125937313,0.6705701795726954,0.7066798926803035,162.67031731429816,107.47410461833714,2.5492658911627593,0.7341820267407904,220,-3.6250304989358497,,,,,,,,,23,2023,7.2632386684417725
230,0.46153713808120406,0.3610771380101145,0.6705701795726954,0.6985719301465358,169.69657642843237,112.11626011157924,2.5354534835679328,0.6993987286854061,230,-11.14231221388092,,,,,,,,,23,2023,7.2632386684417725
240,0.4614482699106888,0.3611367303551752,0.6705701795726954,0.6984374213404546,176.68162318586732,116.7311871515387,2.515243263528762,0.6106216931974,240,-11.14231221388092,,,,,,,,,23,2023,7.2632386684417725
250,0.4518610242311692,0.3675656514120982,0.6705701795726954,0.6839263881720843,183.59344223343,121.29773362224799,2.4966321489300496,0.6531241326481403,250,-11.14231221388092,,,,,,,,,23,2023,7.2632386684417725
30,0.6551482164926906,0.2312473223924607,0.6705701795726954,1.0,0.0,0.0,5.744764166783823,0.7828471960598337,30,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
40,0.6536040276413798,0.2322828093877784,0.6705701795726954,0.9976429931236361,9.98821496561818,6.543761220670352,3.968400245386606,0.7480994170160393,40,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
50,0.6319685359357813,0.2467909249459451,0.6705701795726954,0.964619180861087,19.799525835541793,12.971624038556158,3.8480296664801017,0.7273056006191999,50,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
60,0.6220429293933676,0.2534467407074594,0.6705701795726954,0.9494690113383032,29.369966796538744,19.241681365201902,3.823604232498028,0.5878955240279996,60,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
70,0.5955177832151137,0.2712337127434031,0.6705701795726954,0.9089817666041953,38.66222068625123,25.32948492824431,3.722227037649214,0.6566191308826357,70,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
80,0.5888690656886657,0.2756921444490415,0.6705701795726954,0.8988333492551538,47.701296265547974,31.251419172763207,3.690775587533831,0.6651708757449061,80,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
90,0.580557442079258,0.2812656713853427,0.6705701795726954,0.8861467183521443,56.62619660358446,37.09855171160282,3.668597475035436,0.7640927188138357,90,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
100,0.5786591955627082,0.2825385788928187,0.6705701795726954,0.8832492877116215,65.4731766339033,42.89463489981266,3.659188276935251,0.7911064486067673,100,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
110,0.5706800418608676,0.2878891614235001,0.6705701795726954,0.8710701296204088,74.24477372056344,48.641331086930535,3.6302761017995144,0.7983337680212931,110,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
120,0.5676200302814124,0.2899411139378299,0.6705701795726954,0.8663994131284417,82.9321214343077,54.33283144764194,3.6219434843057434,0.7796221552284891,120,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
130,0.5597885888735913,0.2951926450089855,0.6705701795726954,0.8544457189708868,91.53634709480434,59.96987454341696,3.641418351741667,0.7943422111413858,130,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
140,0.5416024779714983,0.307387708662331,0.6705701795726954,0.8266869455448497,99.94201041738302,65.4768298776424,3.5675083202501487,0.7432733301166391,140,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
150,0.5401496707839344,0.3083619178389802,0.6705701795726954,0.8244694210961967,108.19779225058825,70.88559062141957,3.560537604952027,0.745811188704396,150,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
160,0.5388129647260145,0.3092582730602755,0.6705701795726954,0.8224291101798732,116.4322849069686,76.28040379896932,3.575021685063578,0.7523848728381992,160,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
170,0.5371960560728583,0.3103425237861751,0.6705701795726954,0.8199611058223062,124.64423598697951,81.66044890296368,3.56893649450465,0.6077871544595564,170,-10.794478944431898,,,,,,,,,24,2024,7.268053293228149
180,0.5371442102418603,0.3103772900543775,0.6705701795726954,0.8198819697891265,132.84345136503669,87.03215023453727,3.56893649450465,0.6483619165555775,180,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
190,0.5371084409407678,0.3104012758810342,0.6705701795726954,0.819827372523665,141.04199807660063,92.4034134904504,3.5570895582584896,0.6680562380473244,190,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
200,0.5308024125649248,0.3146299104614138,0.6705701795726954,0.8102020263545155,149.19214507099153,97.74296775797887,3.542230775031881,0.6907105538675263,200,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
210,0.5299803403116384,0.3151811675999218,0.6705701795726954,0.8089472381514929,157.28789139352156,103.04688152236169,3.552918877392346,0.7791243314834824,210,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
220,0.5285952328901248,0.3161099793322937,0.6705701795726954,0.8068330487411504,165.36679282798477,108.33975938837051,3.5526991640188506,0.6927388659620914,220,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
230,0.5275454090045382,0.3168139599237712,0.6705701795726954,0.8052306267866088,173.42711120562356,113.62046259784383,3.519348178365252,0.6592144559942985,230,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
240,0.5267773826723695,0.3173289754792501,0.6705701795726954,0.8040583327730797,181.473556003422,118.89207655622836,2.0656992063361996,0.6565430132933324,240,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
250,0.5255245875866601,0.318169062504842,0.6705701795726954,0.802146101228871,189.50457817343175,124.1535864075235,2.0415249603681187,0.731453695954379,250,-7.5953108098421875,,,,,,,,,24,2024,7.268053293228149
30,0.6422890200230144,0.2398703160782921,0.6705701795726954,1.0,0.0,0.0,9.900282952210048,0.722865230680922,30,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
40,0.6063052660038586,0.2639999484726171,0.6705701795726954,0.9439757602926695,9.719878801463347,6.242971430134365,9.817909819738263,0.6418332281070704,40,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
50,0.5714498991952442,0.2873729180525418,0.6705701795726954,0.8897083421646663,18.888299313750025,12.131747256129879,9.45543275683018,0.7139101466355179,50,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
60,0.5711717858089166,0.2875594125959531,0.6705701795726954,0.8892753386761157,27.783217717953935,17.844855681150683,9.432023101769172,0.7136419688977842,60,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
70,0.5659945540991519,0.2910311097932594,0.6705701795726954,0.881214743603855,36.63566812935379,23.530687380691027,6.536637401884126,0.7397480864893382,70,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
80,0.5635539273292781,0.2926677213246036,0.6705701795726954,0.8774148549341307,45.42881612204372,29.178429787833178,6.504350119302485,0.6155499638509219,80,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
90,0.5633955078968038,0.2927739526718857,0.6705701795726954,0.8771682067313191,54.20173143037097,34.813176963963585,6.496496662240909,0.6288328366287753,90,-7.531135417749244,,,,,,,,,25,2025,7.249822854995728
100,0.5629912226662084,0.2930450542915647,0.6705701795726954,0.8765387623254643,62.970266275654886,40.44511061677865,6.490580819631215,0.6252449330901116,100,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
110,0.5629460125177771,0.2930753708689168,0.6705701795726954,0.8764683732217713,71.73530195339106,46.07479679269858,6.490580819631215,0.6873644791090077,110,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
120,0.5505861289652347,0.3013635402022427,0.6705701795726954,0.857224881324464,80.40376822612224,51.642457500113636,6.479046402667397,0.7446927731316167,120,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
130,0.5486758842199576,0.302644493364111,0.6705701795726954,0.8542507611297755,88.96114643839344,57.1387675660396,6.474740608491649,0.7793906128229459,130,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
140,0.5486156075865201,0.3026849130770192,0.6705701795726954,0.8541569145411549,97.50318481674809,62.625225025071984,6.4735449624616335,0.7906473037067185,140,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
150,0.5468428092890802,0.3038736987496796,0.6705701795726954,0.8513967890490887,106.0309533346993,68.10251710944999,6.462701447223073,0.861100665448976,150,-3.758424080538063,,,,,,,,,25,2025,7.249822854995728
160,0.5256756986031818,0.3180677319633577,0.6705701795726954,0.818441047901373,114.38014251945161,73.4651096489113,6.242841517851521,0.6854194243779652,160,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
170,0.5088358543748078,0.3293600293315546,0.6705701795726954,0.7922225641605634,122.43346057976129,78.63766741380124,6.203987384397337,0.6850358453148039,170,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
180,0.5084244216243065,0.3296359238649404,0.6705701795726954,0.7915819915559023,130.35248335834362,83.72396879379681,6.19825071193316,0.622511020475265,180,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
190,0.5068367668723165,0.3307005577970818,0.6705701795726954,0.7891101218796417,138.25594392552134,88.80027473627993,6.222751383534333,0.8119165931327106,190,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
200,0.5055574782962482,0.3315584105672612,0.6705701795726954,0.787118357212666,146.13708632098286,93.86224596212276,6.207384607980858,0.7249525365232669,200,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
210,0.5052827366227673,0.3317426441405833,0.6705701795726954,0.7866906032500169,154.00613112329629,98.91644703671784,6.206447671056402,0.8108878860791198,210,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
220,0.5014457360623946,0.334315622295373,0.6705701795726954,0.7807166562561305,161.84316742082703,103.95008940014365,5.416844190523173,0.6301527176770315,220,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
230,0.49469439476648813,0.3388428704405256,0.6705701795726954,0.7702052804028354,169.59777710412186,108.93079005428807,5.52503348762991,0.6295518524363205,230,-7.416878212378956,,,,,,,,,25,2025,7.249822854995728
240,0.47379653066760163,0.3528563549220017,0.6705701795726954,0.7376687377446133,177.1371471948591,113.77324468145852,5.4393117165173885,0.6782374410784864,240,-7.357685697370653,,,,,,,,,25,2025,7.249822854995728
250,0.47193368978226663,0.3541055204689961,0.6705701795726954,0.7347684221121458,184.4993329941429,118.50189578370787,4.155556579901774,0.7006625294976878,250,-7.357685697370653,,,,,,,,,25,2025,7.249822854995728
30,0.6844400639609135,0.2116050829756785,0.6705701795726954,1.0,0.0,0.0,3.6220696561113743,0.4622121450125676,30,-7.475417391679003,,,,,,,,,26,2026,6.716050863265991
40,0.6750425716446026,0.2179067610857601,0.6705701795726954,0.9862698097158036,9.931349048579017,6.797413178027581,3.6055331783496696,0.6358620015547789,40,-7.475417391679003,,,,,,,,,26,2026,6.716050863265991
50,0.6653522075704628,0.2244048302630809,0.6705701795726954,0.972111719644248,19.723256695379277,13.499387074102907,3.5573009397379356,0.6398895075089782,50,-3.476534530007021,,,,,,,,,26,2026,6.716050863265991
60,0.6598089013893037,0.2281220060844071,0.6705701795726954,0.9640126815063,29.403878701132015,20.125192618901742,3.4944301806603013,0.688593651330612,60,-3.476534530007021,,,,,,,,,26,2026,6.716050863265991
70,0.6518349902643626,0.2334690730993556,0.6705701795726954,0.9523624121185097,38.98575416925606,26.683412077170075,3.4971443632044754,0.8010223472362273,70,-3.476534530007021,,,,,,,,,26,2026,6.716050863265991
80,0.6460610844039985,0.2373408821889758,0.6705701795726954,0.94392645670855,48.46719851339136,33.17289245051188,2.7909758102732423,0.9087977573940244,80,-3.476534530007021,,,,,,,,,26,2026,6.716050863265991
