n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.wloa_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.f1_mass.graph_0.wloa_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
80,0.2873659623378432,0.4667412562842883,0.6549522358144216,0.4683310574306439,38.94439203033794,23.896114758773248,1.857715306798776,0.938915888165596,80,-3.455456425906021,70.0,,,9.368730006739495,90.8998379050754,366.0398220904172,24331,0.0150441750067986,0.1798809587794852,0.1048145411850412,0.7153045000354736,0.1509918012121805,0.8474982807756977,0.0015099180121218,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
90,0.2820744768700443,0.4702069265222027,0.6549522358144216,0.4597073256415614,43.58458394569897,26.743316954812684,1.8330873411316448,0.9545160621588162,90,-3.455456425906021,80.0,,,9.699547187890856,111.11299633560702,473.129544718191,29918,0.0158142103321809,0.1387632234823176,0.2540239888779727,0.6072127876397097,0.1822057869619185,0.8159721551684623,0.0018220578696191,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
100,0.1458094263586074,0.5594540260180334,0.6549522358144216,0.2376310759783032,47.07127595379829,28.882736470955944,1.6815284178946075,0.9819779395888226,100,-3.455456425906021,90.0,,,9.965669884812089,101.20211853506044,570.3413749234751,35198,0.0162038006399078,0.0083177566232292,0.2342696995380408,0.75741254383873,0.1548018427541197,0.8436501388183391,0.0015480184275411,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
110,0.136095402344252,0.5658162477649905,0.6549522358144216,0.2217997676996934,49.36843017218828,30.29226061447024,1.2164798509020085,0.8412503052112984,110,-3.455456425906021,100.0,,,10.241592222824693,87.09112411225215,653.4916863860562,40479,0.016143968141161,0.0080943716046123,0.2898234878328077,0.70208214056258,0.1704936558060295,0.8278014076359101,0.0017049365580602,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
120,0.1353051051328745,0.5663338546905401,0.6549522358144216,0.2205117907741111,51.5799879645573,31.649263151855877,1.0948654999131535,0.9632237800112862,120,-4.047404338373662,110.0,,,10.449254332110286,53.35211482085288,703.5134257245809,44488,0.0158135547951038,0.0067909160223673,0.5558023662492022,0.4374067177284303,0.1499276815151978,0.8485730416696502,0.0014992768151519,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
130,0.1343070960476905,0.5669875029722444,0.6549522358144216,0.2188852980385515,53.77697340862061,32.9973241577587,1.0897056942844323,0.9282022772785468,130,-4.047404338373662,120.0,,,10.825921815820038,141.05485804192722,840.4186627473682,50173,0.0167504168127751,0.0068465375382642,0.5586835537827949,0.434469908678941,0.1727378516428098,0.8255347698407621,0.001727378516428,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
140,0.1340337288099035,0.5671665454558315,0.6549522358144216,0.2184397812261283,55.96359880494401,34.33902828204667,1.0897056942844323,0.9026447383935406,140,-4.047404338373662,130.0,,,11.047538659069687,92.60190490679815,929.0008233957924,55436,0.0167580782054223,0.0085816404495817,0.5217544011091384,0.4696639584412799,0.1689355781872401,0.8293750660308875,0.0016893557818723,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
150,0.1335845395128763,0.5674607429902233,0.6549522358144216,0.21770772062733,58.1443363142113,35.677119623660566,1.0871096205730475,0.9169825311051092,150,-4.047404338373662,140.0,,,11.738713414873928,98.25079902727155,1024.279619623907,59010,0.0173577295309931,0.0081632666529843,0.2987284382564503,0.6931082950905653,0.1571703472225422,0.8412579493052325,0.0015717034722254,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
160,0.1282517441249152,0.5709534692527093,0.6549522358144216,0.2090166645162069,60.277958239928985,36.98630104184952,1.0731843021262155,1.0520314459133289,160,-4.047404338373662,150.0,,,12.049249020870777,94.6887917551212,1114.9523024815137,64240,0.0173560445591767,0.0083128302130951,0.2377135297532797,0.7539736400336251,0.178477850903357,0.8197373705876094,0.0017847785090335,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
170,0.1246136586031406,0.5733362414992796,0.6549522358144216,0.2030875404627718,62.33847926482388,38.2506280554898,0.895228174082743,1.0178477067976526,170,-4.047404338373662,160.0,,,12.454688749276102,96.63987292861566,1207.4951420198197,69445,0.0173877909427578,0.015647409690734,0.2208012434692162,0.7635513468400498,0.1594269628334592,0.8389787675382062,0.0015942696283345,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
180,0.1246136586031406,0.5733362414992796,0.6549522358144216,0.2030875404627718,64.3693546694516,39.4967646415212,0.895228174082743,1.0178477067976526,180,-4.047404338373662,170.0,,,12.761611863039434,120.78388243168592,1324.150484577287,74815,0.0176989973210891,0.015742839207846,0.2166203638768024,0.7676367969153516,0.1638708913762638,0.8344903997099735,0.0016387089137626,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
190,0.1149257518508558,0.5796813576870502,0.6549522358144216,0.1872987964630462,66.32128635408068,40.69446169379118,0.8235485501873628,1.0473668486525862,190,-4.047404338373662,180.0,,,15.30009418912232,97.3410835908726,1417.5383736472577,79832,0.0177565183591449,0.7905282402294265,0.0079052824022942,0.2015664773682793,0.1460665663650267,0.8524727679713231,0.0014606656636502,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
200,0.1148151819654955,0.5797537756806806,0.6549522358144216,0.1871185965851293,68.19337331932157,41.84316636287294,0.8146644114647297,1.0515161783982787,200,-4.047404338373662,190.0,,,13.142460810951889,112.17155971517786,1526.065161683597,84509,0.018058019402473,0.1842511381712748,0.2293301518347494,0.5864187099939757,0.1651768441429264,0.8331713874156443,0.0016517684414292,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
30,0.5734717926039548,0.2793556030719571,0.6549522358144216,1.0,0.0,0.0,3.4375364127423684,0.6743406740447252,30,-3.40784899703652,,,,,,0.0,0,,,,,,,,,,,,17,69,1628.9590573310852
40,0.5607624923834209,0.2876795876670325,0.6549522358144216,0.9778379679969526,9.889189839984764,5.671171424936878,3.31587296233921,0.6835293978601835,40,-4.234322022142236,30.0,,,8.675446331966668,50.9272636459209,47.55455097230151,4115,0.011556391487801,0.2187648855263335,0.7790474656184033,0.0021876488552633,0.1371294521380684,0.5857537938236557,0.2771167540382758,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
50,0.492584736113681,0.3323327615687094,0.6549522358144216,0.8589519876418138,19.073139618178597,10.937907567422387,2.836740043105813,0.7850019230401337,50,-4.234322022142236,40.0,,,9.070547802839428,56.04814609000459,100.4391789608635,7987,0.0125753322850711,0.0085125184882582,0.5144948163148139,0.4769926651969279,0.0057553540439583,0.5473280634675206,0.4469165824885211,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
60,0.477384211665128,0.3422883790418409,0.6549522358144216,0.8324458461984271,27.5301287873798,15.787752306316431,2.852037818600184,0.8089472521641131,60,-4.234322022142236,50.0,,,8.620262335054576,68.3787205927074,165.04822621680796,12905,0.012789478978443,0.0082354474202303,0.3017810199738545,0.6899835326059153,0.0087687483927951,0.8018478216531285,0.1893834299540763,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
70,0.4767204190240325,0.3427231315162436,0.6549522358144216,0.8312883478704249,35.84879975772406,20.558275459762235,2.4501055509227894,0.8954418411953061,70,-4.234322022142236,60.0,,,10.345567574724557,24.3120020320639,187.0126804211177,15244,0.012267953320724,0.0080872043485354,0.2991887071592191,0.6927240884922454,0.267015820728253,0.7303140210644645,0.0026701582072825,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
80,0.2479060424859219,0.492585619016362,0.6549522358144216,0.4322898626979694,42.16669081056603,24.18140776731201,2.2573992327679826,1.142505311704315,80,-4.234322022142236,70.0,,,9.290479303803297,115.2049119141884,298.26818858925253,20730,0.014388238716317,0.0082565124874008,0.2398996534691941,0.751843834043405,0.1805063521020616,0.8176885843769178,0.0018050635210206,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
90,0.2466857587145479,0.4933848466007515,0.6549522358144216,0.43016197465341,46.47894999732293,26.65436677331436,2.2530585932811595,1.1342386985959825,90,-4.234322022142236,80.0,,,9.447403364814818,82.9412639872171,377.269256931264,25991,0.0145153805906376,0.0151922652773708,0.2335245133371607,0.7512832213854685,0.1860790729225352,0.8120601363482395,0.0018607907292253,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
100,0.240983441032492,0.4971195923159381,0.6549522358144216,0.4202184730625759,50.73085223590286,29.09271277204956,1.9435031758450825,1.0905827296994548,100,-4.234322022142236,90.0,,,9.646153865847737,48.34785179514438,422.8705896292813,29149,0.0145072074386524,0.0086459058286703,0.5189064929670936,0.4724476012042362,0.0088141332080225,0.8105763589111638,0.1806095078808136,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
110,0.1927643574792009,0.5287007888980886,0.6549522358144216,0.3361357262297395,54.51262323236443,31.261451764608022,1.7618765167583263,1.1221332271133886,110,-3.5557738284825398,100.0,,,9.991133233066648,31.699218639172614,452.18054345902056,31463,0.0143718190718946,0.0086341899451069,0.5123316085615428,0.4790342014933502,0.2591147536711635,0.7382940987921249,0.0025911475367116,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
120,0.1722584039034183,0.5421312090400541,0.6549522358144216,0.3003781635383446,57.69519268120485,33.08656557152112,1.4903970786692975,1.197806321626341,120,-3.6244341730709166,110.0,,,10.298195494804531,68.27440083120018,517.9676561695524,34340,0.0150835077510061,0.0157048244951266,0.2253189755840717,0.7589761999208017,0.1777151900793473,0.8205076580198591,0.0017771519007934,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
130,0.1714714673532705,0.5426466148930175,0.6549522358144216,0.2990059311804555,60.69211315479885,34.80521492780456,1.270096590379444,1.1656656385974775,130,-3.6244341730709166,120.0,,,10.528145229909567,87.57684431318194,601.5983909796923,39552,0.0152103153059185,0.0082993681887591,0.2327450667932596,0.7589555650179812,0.1714367065646644,0.8268489263696889,0.0017143670656466,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
140,0.166714491113953,0.5457622071166746,0.6549522358144216,0.2907108828438711,63.64069722492049,36.49614472014069,1.1653719655135957,1.1134971084345322,140,-3.6244341730709166,130.0,,,10.932537196204066,116.2091021090746,713.8180630528368,45015,0.015857337844115,0.0083561586734135,0.2287692701783818,0.7628745711482047,0.1668201554610306,0.8315116429843591,0.0016682015546103,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
150,0.1642356053018622,0.5473857589216321,0.6549522358144216,0.2863882887005132,66.52619308264241,38.15089520221976,1.0488656882351748,1.0378154355130855,150,-3.6244341730709166,140.0,,,11.419221715070307,76.96470941975713,788.3556192726828,47700,0.0165273714732218,0.0082247980688033,0.2981673441561408,0.6936078577750557,0.1573332043352592,0.8410934636213881,0.0015733320433525,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
160,0.1641241868550802,0.5474587326824629,0.6549522358144216,0.2861940011205154,69.38910453174755,39.79269416300447,0.9904224325258308,1.052524349272682,160,-3.6244341730709166,150.0,,,11.891724004875869,75.76910196384415,861.2977378265932,50984,0.0168934908564764,0.0082090669897439,0.2380817849981985,0.7537091480120576,0.1504661623928541,0.8480291759832174,0.0015046616239285,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
170,0.1476633690903098,0.558239782080833,0.6549522358144216,0.2574902043914261,72.10752555930726,41.35163194273142,0.981565709092216,1.0641581138043432,170,-3.6244341730709166,160.0,,,12.226010906044394,117.30193170998244,974.5460964390076,56299,0.0173101848423419,0.0082902689422064,0.2327164982547752,0.7589932328030183,0.1814835274430985,0.8167016372824705,0.0018148352744309,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
180,0.1463073107004209,0.5591279355551857,0.6549522358144216,0.2551255573287842,74.67060436790831,42.82148534168508,0.9679525503392824,1.028474257466122,180,-3.6244341730709166,170.0,,,14.675364424008876,143.39000593870878,1113.8743863403795,61800,0.0180238573841485,0.0082819682466701,0.2361282082337699,0.7555898235195599,0.1515051647646815,0.8469797835876717,0.0015150516476468,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
190,0.1420304857584072,0.5619290516131444,0.6549522358144216,0.2476677799852919,77.1845710544787,44.263174323979214,0.9687373814987872,0.93297197558466,190,-3.6244341730709166,180.0,,,13.256095054093748,136.4626561650075,1246.2322264728136,67225,0.0185382257563825,0.0083228243599235,0.2394011300466291,0.7522760455934473,0.151421687991484,0.8470640951286011,0.0015142168799148,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
200,0.1415456493500235,0.5622465963028196,0.6549522358144216,0.2468223392598079,79.6570216507042,45.681054999521365,0.9687373814987872,0.9677126238085716,200,-3.6244341730709166,190.0,,,13.547929086256772,133.53281555697322,1375.6678386521526,72624,0.0189423308913327,0.0083522537834983,0.2373122872025703,0.7543354590139313,0.1735778526470071,0.8246863688265228,0.00173577852647,6.0,7.0,6.0,7.0,17,69,1628.9590573310852
30,0.607759664242241,0.2568986848811436,0.6549522358144216,1.0,0.0,0.0,4.058716721205601,0.8560544294940702,30,-3.5568291458259824,,,,,,0.0,0,,,,,,,,,,,,18,70,1626.0258131027222
40,0.607759664242241,0.2568986848811436,0.6549522358144216,1.0,10.0,6.07759664242241,4.058716721205601,0.8560544294940702,40,-3.5568291458259824,30.0,,,8.443405659869313,38.56924816267565,35.709087752271444,3260,0.0109537078994697,0.1464833323530118,0.8520518343234581,0.0014648333235301,0.1517359046810987,0.6942747548915019,0.1539893404273993,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
50,0.6035410765896455,0.2596616582961902,0.6549522358144216,0.9930587896815178,19.96529394840759,12.134100346581842,2.739466231599316,0.937205513278273,50,-3.9109219193372255,40.0,,,9.214216983877122,31.454647593665868,64.6577774817124,5891,0.0109756879106624,0.2135726684870534,0.784291604828076,0.0021357266848705,0.2008523390766903,0.7971391375325428,0.0020085233907668,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
60,0.4452163533734009,0.3633567897513691,0.6549522358144216,0.7325533094212492,28.593354443921427,17.377887496397076,2.190610749074792,1.0626903887996,60,-7.291787187284903,50.0,,,9.568387165199963,58.57988674985245,119.66344308061524,10469,0.011430264884957,0.0155110299071364,0.2056979265698876,0.778791043522976,0.1974824492441571,0.8005427262634013,0.0019748244924415,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
70,0.2840670843850976,0.468901863775118,0.6549522358144216,0.4674003575727165,34.59312277889126,21.02430468518957,2.186346928268334,1.1486202490822857,70,-7.291787187284903,60.0,,,9.409523032139989,100.82199195912108,216.5156516553834,15815,0.0136905249228822,0.1780613751735489,0.4578509495403258,0.3640876752861253,0.1689032905832966,0.8294076765108704,0.0016890329058329,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
80,0.2756060449890992,0.474443440444841,0.6549522358144216,0.4534786712651072,39.197517923080376,23.822670332060557,2.164034147251664,1.0437849172048068,80,-7.291787187284903,70.0,,,9.39571397891268,93.3609288269654,305.77044905908406,21114,0.0144818816453104,0.0086539912598407,0.5272709408050569,0.4640750679351023,0.1707351894793717,0.8275574586258346,0.0017073518947937,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
90,0.2677762975284541,0.4795715510500528,0.6549522358144216,0.4405957046562467,43.66788980268715,26.53958204464832,1.6325842151798704,1.0092955649185569,90,-3.625762217128076,80.0,,,9.856499535031617,75.84952198900282,377.4970234148204,25720,0.0146771782043087,0.0154353182881386,0.2174838576186516,0.7670808240932097,0.1675500672879121,0.8307744320392088,0.0016755006728791,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
100,0.1412433904599055,0.5624445614386971,0.6549522358144216,0.2324000732032929,47.032868691984845,28.58468048459012,1.4313920857329174,1.0615026719055238,100,-3.625762217128076,90.0,,,9.760173662099987,102.66527752811088,476.019139347598,31046,0.0153327043531404,0.0155694638085926,0.2073738829606853,0.7770566532307219,0.1476521508519337,0.8508713276395469,0.0014765215085193,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
110,0.1353561610077955,0.5663004155311091,0.6549522358144216,0.2227133009502342,49.30843556275248,29.96767824192862,1.5276042996456032,0.8256622064344572,110,-3.482849974437949,100.0,,,10.090032511856409,51.50190416490659,524.2091123387218,35001,0.0149769752960978,0.0080189803835165,0.29028394528651,0.7016970743299733,0.185467826096586,0.8126774956424482,0.0018546782609658,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
120,0.1352181338582567,0.5663908167213026,0.6549522358144216,0.2224861928388216,51.53443303169776,31.32054971625888,1.5276042996456032,0.7727022934041863,120,-3.482849974437949,110.0,,,10.670541777741164,70.29047123901546,590.465621908661,40013,0.0147568445732302,0.0152323641717931,0.2166549121768023,0.7681127236514045,0.1671244164698007,0.8312043393655012,0.001671244164698,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
130,0.1324710999203778,0.5681899927407745,0.6549522358144216,0.2179662582339084,53.73669528706141,32.65899588515205,1.4162609689127914,1.0815138546714476,130,-3.482849974437949,120.0,,,10.877704550046474,79.71274704299867,667.2745482260361,43641,0.0152900838254402,0.0059391442433614,0.5418218084946378,0.4522390472620007,0.1488503193882408,0.8496611774178767,0.0014885031938824,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
140,0.1314043737060721,0.5688886474598359,0.6549522358144216,0.2162110805262274,55.90758198086209,33.9783732532843,1.365930099273083,1.194521006570715,140,-3.482849974437949,130.0,,,12.373405022080988,74.84811924025416,739.2265351931565,46998,0.0157288934676615,0.0153161373473459,0.2189527518550118,0.7657311107976421,0.1720744193438692,0.8262048364626922,0.0017207441934386,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
150,0.1222412782283971,0.5748900373299202,0.6549522358144216,0.2011342400960556,57.99430858397351,35.24660151295665,1.3445525102697116,1.2064239892822524,150,-3.482849974437949,140.0,,,11.655846890993416,98.467852383852,833.5282686948776,52186,0.015972258243492,0.0086511985461622,0.5232722091680285,0.4680765922858094,0.1619046965058167,0.836476256529125,0.0016190469650581,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
160,0.1222023419152911,0.5749155387552433,0.6549522358144216,0.2010701747830763,60.00533065836917,36.468819613675095,1.3445525102697116,1.2069157004386346,160,-3.482849974437949,150.0,,,12.06969260238111,70.61086882604286,901.5526120420544,54955,0.0164052881820044,0.1978689829683546,0.2271731813234877,0.5749578357081577,0.2217561684212373,0.7760262698945503,0.0022175616842123,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
170,0.1218749441010602,0.5751299686856746,0.6549522358144216,0.200531478595268,62.01333892526089,37.689206043756855,1.3290424305360344,1.1868740785121878,170,-3.482849974437949,160.0,,,12.674158893991262,125.62372801825404,1022.9702907302416,60347,0.016951468850651,0.0085113106988825,0.5176777987214254,0.473810890579692,0.2310943812054202,0.7665946749825255,0.0023109438120542,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
180,0.1218749441010602,0.5751299686856746,0.6549522358144216,0.200531478595268,64.01865371121357,38.907955484767456,1.3290424305360344,1.1868740785121878,180,-3.482849974437949,170.0,,,12.930363199207932,114.49516663094984,1133.7004580213688,65109,0.0174123463426157,0.0082651560080651,0.2415164550062283,0.7502183889857065,0.1525497199896315,0.8459247828104722,0.0015254971998963,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
190,0.1208895860927768,0.5757753311162774,0.6549522358144216,0.1989101830959822,66.01586201966983,40.12177813573664,1.079934450414674,1.1805094393411049,190,-3.482849974437949,180.0,,,13.345397583208978,95.03888478688896,1224.764445788227,70194,0.0174482782828764,0.0086432789695857,0.5148788260530477,0.4764778949773666,0.1561679261903945,0.8422703945477016,0.0015616792619039,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
200,0.1208895860927768,0.5757753311162774,0.6549522358144216,0.1989101830959822,68.00496385062965,41.33067399666441,1.079934450414674,1.1805094393411049,200,-3.482849974437949,190.0,,,13.902224398218095,145.23952228203416,1365.859662835952,75690,0.0180454440855588,0.223226759277981,0.3410929391024514,0.4356803016195675,0.21016681357363,0.7877315182906338,0.0021016681357363,6.0,7.0,6.0,7.0,18,70,1626.0258131027222
30,0.5607345803696101,0.287697868702884,0.6549522358144216,1.0,0.0,0.0,4.889731715065609,0.6827115815978918,30,-3.504610340509448,,,,,,0.0,0,,,,,,,,,,,,19,71,1605.7406187057495
40,0.5571223641357769,0.2900636978014782,0.6549522358144216,0.9935580640818472,9.967790320409236,5.589284722526935,3.515347745063402,0.7122554770884414,40,-3.92160922124679,30.0,,,9.656066603027284,48.38990925205872,45.21853485936299,3544,0.0127591802650572,0.0864724178876531,0.9126628579334704,0.0008647241788765,0.0057699336645282,0.5562411843618954,0.4379888819735764,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
50,0.4369075927191232,0.3687986311187351,0.6549522358144216,0.7791700530242565,18.831430905939754,10.559434506801436,2.7890392192035542,0.7244145035197752,50,-8.179781214252516,40.0,,,9.256550115998834,46.88082087691873,89.06974641373381,7211,0.0123519271132622,0.0151968127434189,0.2172459555615458,0.7675572316950353,0.0087603223919022,0.8108788378550916,0.180360839753006,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
60,0.4248873887997191,0.3766712905506941,0.6549522358144216,0.7577335225511741,26.515948783816903,14.868409414395648,2.354084277046585,0.7113246451212832,60,-8.179781214252516,50.0,,,8.929648160003126,63.1239128401503,149.36993511021137,10588,0.0141074740376096,0.0087677620589986,0.8060928081170703,0.1851394298239309,0.212615687411679,0.7852581557142042,0.0021261568741167,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
70,0.2337718229738181,0.5018428576873063,0.6549522358144216,0.4169028113438743,32.38913045329215,18.161705473263336,2.2943482287219115,0.8024899304795773,70,-7.190410524621627,60.0,,,8.978849452920258,84.63069352600724,230.0811794991605,15798,0.0145639435054538,0.0153385792608185,0.2126333433127424,0.7720280774264391,0.1608659765572835,0.8375253636771437,0.0016086597655728,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
80,0.1409487969543117,0.5626375061138422,0.6549522358144216,0.2513645526577028,35.73046727330004,20.035308572903983,1.6080943622067416,0.8497275310311337,80,-7.190410524621627,70.0,,,9.158658869564531,68.66091363038868,294.8420152585022,20850,0.0141411038493286,0.0085402016200568,0.5127639745770785,0.4786958238028647,0.1455372448722327,0.853007382679045,0.0014553724487223,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
90,0.1391136334674817,0.5638394505426265,0.6549522358144216,0.2480917680799791,38.22774887698844,21.435620725012956,1.5220178750497748,1.0114155749986289,90,-7.190410524621627,80.0,,,11.105433952063322,52.32673461502418,344.3148342315108,24390,0.0141170493739856,0.008639026381229,0.514266275790175,0.4770946978285958,0.1472237845462833,0.8513039776082538,0.0014722378454628,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
100,0.137687648031257,0.5647734028923207,0.6549522358144216,0.2455487013847081,40.69595122431188,22.81962713250665,1.322029401436333,0.9946833053535192,100,-7.190410524621627,90.0,,,9.958776058163494,94.25876105343924,434.6770203593187,29829,0.0145722960997458,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1599827393376391,0.8384174332689845,0.0015998273933763,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
110,0.1287092071904428,0.5706538527951395,0.6549522358144216,0.2295367749668724,43.07137860606978,24.151611408615143,1.0425870997260511,1.0618862619220115,110,-11.107224060378169,100.0,,,10.034316992852837,89.24029463902116,519.9085954367183,35063,0.0148278411840606,0.0152335369879862,0.2086294639085673,0.7761369991034464,0.1374454884079831,0.8611800567079371,0.0013744548840798,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
120,0.1267213973698846,0.571955773281488,0.6549522358144216,0.22599176474252,45.34902130461674,25.428764431416784,1.039329782408533,1.0713257422874842,120,-11.107224060378169,110.0,,,10.621602282859383,35.077478318009526,552.2791651468724,37979,0.014541698442478,0.9803921568627452,0.0098039215686274,0.0098039215686272,0.1482602354926518,0.8502571621524218,0.0014826023549265,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
130,0.125600198002595,0.572690105313888,0.6549522358144216,0.2239922458853977,47.59894135775633,26.69037240827918,1.0053170142728365,1.1152617750291955,130,-11.107224060378169,120.0,,,11.635814538225532,73.86093778908253,622.3311938261613,42869,0.0145170448068805,0.0154499242862202,0.2171584125008617,0.767391663212918,0.13665352748461,0.8619799372405439,0.001366535274846,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
140,0.1247379142755147,0.5732548599688456,0.6549522358144216,0.2224544706932347,49.83117494064949,27.94206296966973,0.9976493049371006,1.0993961859423615,140,-11.107224060378169,130.0,,,10.910915308166295,114.03889159113167,732.3918495457619,48266,0.0151740738728248,0.0155742255550301,0.2196561362878795,0.7647696381570903,0.149770106328874,0.8487321926078373,0.0014977010632887,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
150,0.1239852225390204,0.5737478371045416,0.6549522358144216,0.2211121391109768,52.04900798967055,29.185678653742407,0.9462638073308032,1.0529296919154858,150,-11.107224060378169,140.0,,,11.5965607422404,83.69036022061482,812.4086280670017,52930,0.0153487365967693,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1799382544221452,0.8182623630336334,0.0017993825442214,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
160,0.1184883998663467,0.5773479934038847,0.6549522358144216,0.2113092432934039,54.21111490169245,30.398046765769244,0.9207490038792204,1.0978430456251451,160,-11.107224060378169,150.0,,,11.80280384607613,120.89662832161412,929.2638010932131,58329,0.0159314200670886,0.0153029409764816,0.2090084285779367,0.7756886304455816,0.1563277186524988,0.8421090041609762,0.0015632771865249,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
170,0.1168007747586882,0.5784533072413621,0.6549522358144216,0.2082995749641454,56.3091589929802,31.57449263889442,0.9185992727660328,1.0324046926972672,170,-7.089492166993447,160.0,,,12.280483650043609,56.14724279986695,981.9563844427466,62535,0.015702508746186,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1606410432128797,0.8377525463549915,0.0016064104321287,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
180,0.1168007747586882,0.5784533072413621,0.6549522358144216,0.2082995749641454,58.392154742621656,32.742500386481304,0.9185992727660328,1.0324046926972672,180,-7.089492166993447,170.0,,,12.920634451322258,58.62920113699511,1037.8806509044953,65552,0.0158329364611986,0.9803921568627456,0.0098039215686273,0.0098039215686273,0.1744653066619896,0.8237900402713905,0.0017446530666198,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
190,0.1165746442134724,0.5786014119475371,0.6549522358144216,0.2078962994160836,60.4731341145228,33.909377481342105,0.8651740442764914,1.0269063698453729,190,-7.089492166993447,180.0,,,14.582328417804092,145.9313419838436,1179.6893165241927,71081,0.0165964085553691,0.0152713005082736,0.2093345310220461,0.7753941684696801,0.1717588930148849,0.8265235180549663,0.0017175889301488,6.0,7.0,6.0,7.0,19,71,1605.7406187057495
