problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,Hierarchical,10,7,300,train,f1,6.262062754368254e-13,5.3664939379593225e-14,4.4380499275575863e-13,1.0,300
mdgnc_edge_failures,Hierarchical,10,7,300,test,f0,0.3823484511994492,0.2048114193624449,0.2176089976066433,0.9580522824987407,4500
mdgnc_edge_failures,Hierarchical,10,7,300,test,f1,6.94150056244047,0.5502113456493748,5.136806686052132,0.6972674751187042,4500
mdgnc_edge_failures,Hierarchical,10,8,25,train,f0,6.865394952911851e-13,3.4323236441424976e-13,5.189626506307831e-13,1.0,25
mdgnc_edge_failures,Hierarchical,10,8,25,train,f1,2.2018739181849256e-12,1.829903139556849e-13,1.3392309483606368e-12,1.0,25
mdgnc_edge_failures,Hierarchical,10,8,25,test,f0,1.2085975017300368,0.646834145613621,0.5907474194002975,0.5816055880682971,4500
mdgnc_edge_failures,Hierarchical,10,8,25,test,f1,9.27160617509042,0.7431080575386785,7.396185009267068,0.4477904148210923,4500
mdgnc_edge_failures,Hierarchical,10,8,50,train,f0,1.903172067423933e-13,1.0804199469724329e-13,1.3154810574178556e-13,1.0,50
mdgnc_edge_failures,Hierarchical,10,8,50,train,f1,1.2660895613888788e-12,1.0675733223581359e-13,9.782041843209298e-13,1.0,50
mdgnc_edge_failures,Hierarchical,10,8,50,test,f0,1.063901034705371,0.5693934629320551,0.4968019017949879,0.6757910843702426,4500
mdgnc_edge_failures,Hierarchical,10,8,50,test,f1,3.667470774077135,0.2939433612189372,2.8796639907574844,0.9135973003953134,4500
mdgnc_edge_failures,Hierarchical,10,8,75,train,f0,9.989154129950342e-13,5.046029017499274e-13,6.403707194143256e-13,1.0,75
mdgnc_edge_failures,Hierarchical,10,8,75,train,f1,9.663284551143599e-13,8.218235292498427e-14,6.960002944348768e-13,1.0,75
mdgnc_edge_failures,Hierarchical,10,8,75,test,f0,0.4186591441588153,0.2240638669430131,0.2414964247677403,0.9497953835305436,4500
mdgnc_edge_failures,Hierarchical,10,8,75,test,f1,5.61516218151417,0.4500484794835399,4.461702156092643,0.7974563661145537,4500
mdgnc_edge_failures,Hierarchical,10,8,100,train,f0,1.5811520512518312e-13,8.492123777325677e-14,1.0778933301480721e-13,1.0,100
mdgnc_edge_failures,Hierarchical,10,8,100,train,f1,2.091713936068989e-12,1.745841802653981e-13,1.4870238373987377e-12,1.0,100
mdgnc_edge_failures,Hierarchical,10,8,100,test,f0,0.3835427286402966,0.205269771641294,0.1955412438236007,0.957864320850331,4500
mdgnc_edge_failures,Hierarchical,10,8,100,test,f1,4.429700279478207,0.3550351371702314,3.490384979531709,0.873950051374515,4500
mdgnc_edge_failures,Hierarchical,10,8,125,train,f0,3.67828467572563e-13,1.957074141882875e-13,2.0737545014526405e-13,1.0,125
mdgnc_edge_failures,Hierarchical,10,8,125,train,f1,2.918518007280328e-12,2.459747289082378e-13,2.317563030374004e-12,1.0,125
mdgnc_edge_failures,Hierarchical,10,8,125,test,f0,0.2759614617445061,0.1476929218158066,0.1649073838579445,0.97818680084551,4500
mdgnc_edge_failures,Hierarchical,10,8,125,test,f1,2.008507997523562,0.1609794946425319,1.494224698254318,0.974085602304635,4500
mdgnc_edge_failures,Hierarchical,10,8,150,train,f0,1.6532728553676034e-13,8.50236657372973e-14,1.0477248698255912e-13,1.0,150
mdgnc_edge_failures,Hierarchical,10,8,150,train,f1,2.5475900654757565e-12,1.9846326423450769e-13,1.908304625430901e-12,1.0,150
mdgnc_edge_failures,Hierarchical,10,8,150,test,f0,0.3272129223363158,0.1751223966210246,0.205524617691682,0.9693321462017086,4500
mdgnc_edge_failures,Hierarchical,10,8,150,test,f1,2.6829709407556703,0.2150368864430572,2.133694790897844,0.9537591374688758,4500
mdgnc_edge_failures,Hierarchical,10,8,175,train,f0,1.840440496538584e-12,8.75547621468232e-13,1.2889651251108653e-12,1.0,175
mdgnc_edge_failures,Hierarchical,10,8,175,train,f1,1.0397011399913397e-12,8.283549468896097e-14,7.162879813092461e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,8,175,test,f0,0.3675870075195359,0.1967303652433634,0.1977160217795891,0.9612971633912128,4500
